3P_1,3P_2,3P_3,SIC_1,SIC_2,SIC_3
0,0,0,2881800,0,0
88932000,113610000,88293000,193400000,108560000,126120000
4703400,7791300,4315300,4336600,3585400,6719200
6700000,6486600,6391600,10174000,10942000,8902600
0,0,1376200,1434100,1830000,1879300
76297000,60523000,77634000,66875000,58092000,66814000
0,0,0,1428800,0,0
3501000,3482000,3562400,2960200,3103900,2868500
23229000,16511000,23264000,37602000,35290000,46839000
0,0,0,718230,0,0
0,295950,0,0,0,0
13719000,15354000,14392000,39363000,31101000,40159000
4693600,3938000,4522900,2414700,2432300,1821600
28746000,31381000,20875000,49693000,41010000,51380000
19106000,12470000,13759000,3433200,5544800,4573100
23259000,17899000,25211000,12606000,15699000,10538000
4536500,7763700,3811600,2715300,2697200,3414000
0,0,0,943290,1070600,0
2732800,2602000,0,3066800,3153800,2749900
11365000,12976000,9939100,0,0,0
199570000,254960000,179380000,278400000,306060000,241070000
10221000,10135000,9601100,21304000,24796000,20477000
0,0,909190,0,0,1334100
101780000,111660000,153250000,172300000,154700000,195870000
27127000,23356000,27962000,60188000,64272000,56602000
1596800,0,1881500,0,0,0
49061000,43511000,56474000,32532000,30318000,30395000
0,0,0,0,0,1702900
124530000,157160000,144840000,155930000,173680000,170700000
1674500,2148700,1971400,0,1315800,0
0,2249800,0,2488400,2948100,2596600
21006000,25840000,22693000,35955000,41201000,37692000
4291600,5024300,5975300,4497300,0,0
87080000,89859000,65352000,83306000,110650000,69132000
4543000,0,5300300,6574700,5183800,5590900
6813700,6590900,8999700,7699000,6234600,7578900
0,0,0,3976400,4228900,4940400
20169000,27812000,15878000,27308000,29285000,26093000
27182000,23994000,22495000,35556000,37869000,30836000
120230000,95689000,105980000,94771000,108880000,90541000
5814200,3523700,6336600,2251400,2875500,2776100
14757000,16786000,18805000,16500000,18260000,21357000
10446000,7152400,7599100,11337000,8521800,6539300
3164800,0,0,0,0,0
98347000,101180000,121600000,49045000,48724000,72469000
5870800,5733800,4794900,5155700,6531400,4951800
2957200,0,2164100,2025500,1879300,2444400
0,0,0,0,0,0
0,7563900,7119200,6652000,0,4351600
42928000,49041000,38239000,37293000,39156000,33844000
86331000,72947000,73520000,85765000,123170000,96531000
0,0,0,3356300,2760200,2294100
4713500,5622000,5006800,3600000,3713800,3687300
0,0,0,64864000,0,0
3612100,3888900,2615700,6456900,5660900,5421900
3941800,5310200,3008100,2001300,2354100,0
32633000,34279000,31815000,27379000,27703000,26454000
7441500,7857800,7523200,9928800,9809000,7754300
8142400,9023900,3531900,3373900,3755300,0
0,0,0,4307000,4620400,3345800
0,0,0,0,0,820150
51758000,61783000,69416000,52026000,52899000,51543000
5367800,0,0,8787900,6592300,5746200
29960000,26991000,29358000,57935000,47016000,54531000
1790300,0,0,3313600,3748500,3679500
3447600,3001200,3276100,6692800,0,3544800
12353000,10498000,8368000,11747000,15400000,13339000
5166100,3867100,0,0,0,0
2972900,2956200,3416200,3348400,2992500,4957500
16611000,15693000,12103000,18485000,20767000,15386000
19363000,20945000,19415000,53073000,59172000,53424000
29383000,35069000,31364000,31572000,29318000,32125000
0,0,1106800,0,0,0
1622200,1751600,1078900,1184300,0,3459100
138880000,171430000,154270000,329380000,322300000,315980000
4841400,2779800,0,10183000,9765400,6992700
5071500,4695000,4177900,10949000,10174000,11213000
22968000,28555000,30208000,40905000,32829000,38286000
3484200,5080300,2985500,13682000,12010000,12213000
0,0,0,0,0,3371600
2670700,2749700,2975900,3310100,3274200,3774400
3319000,0,1503400,0,0,0
97094000,101320000,98154000,26087000,24566000,19395000
0,2335300,1938500,0,0,0
138530000,139320000,137360000,203200000,187770000,170150000
0,0,0,0,0,6227900
0,0,0,0,0,4037000
18267000,28175000,27993000,15769000,14765000,15202000
195500000,211790000,197100000,341290000,317390000,324470000
90700000,123450000,99344000,81233000,148480000,86305000
8734800,5395600,2639100,7915200,8494400,9143900
48163000,60508000,40578000,25823000,27276000,21816000
0,0,0,8529100,6938100,8692600
23040000,17668000,16097000,17609000,15168000,14271000
8995300,8588100,6422000,6818500,8659100,6112900
13579000,9272600,10206000,0,0,0
68564000,69853000,56121000,100380000,96279000,81373000
933360,1015900,1020000,0,0,0
0,0,0,9639100,8412300,9738300
139540000,109860000,137990000,117550000,125170000,133750000
0,0,0,1363800,0,0
26681000,22943000,31916000,16590000,17322000,17338000
97554000,82797000,82857000,66590000,77511000,70213000
57550000,58922000,49854000,60285000,81861000,55329000
0,0,2186700,0,0,0
104700000,96778000,82140000,98523000,116810000,81724000
3459300,2860500,1959100,9465600,6791100,8460100
9644100,8067800,7375000,6654100,6865100,6681400
0,0,0,7454500,7733300,8698400
202730000,190460000,192840000,217320000,204680000,254470000
8881100,9189200,6907600,19974000,17512000,13744000
0,6653300,5815400,9382400,7983700,7511300
6169100,8002700,6739000,21880000,18518000,19485000
0,0,0,4410000,3582100,3255400
92073000,74443000,82926000,79807000,95854000,83484000
16852000,29052000,24273000,18164000,18700000,13696000
132180000,134860000,173010000,182200000,160050000,168740000
161970000,123120000,209460000,161200000,157120000,216410000
9570800,12434000,11483000,29906000,36689000,34222000
0,2176600,0,4289000,5251200,2869800
157540000,147430000,132360000,107110000,122800000,112550000
2474900,0,0,0,0,0
7199600,9941600,7286600,7626500,8247500,9392900
2910900,5242600,8107300,2690200,2137600,3157800
3937700,0,3491600,7558100,13707000,8127100
407410000,392040000,377890000,202360000,222280000,186280000
0,0,0,0,3824200,0
2574100,2738900,3142800,2171100,1762600,2085000
11857000,14073000,15248000,25635000,25483000,25467000
0,0,0,2442500,0,0
71584000,67410000,68685000,31490000,34457000,37257000
0,0,0,10434000,0,0
3982100,4630800,4648300,3043000,3414700,2745200
70633000,72670000,64747000,65699000,65226000,58082000
12317000,13001000,10329000,19847000,21559000,21495000
2724700,3460400,2455100,3865600,3981700,4474200
0,0,0,0,155280,0
16447000,15534000,16419000,17385000,20890000,17013000
0,0,0,3269300,0,2153000
8218300,6422900,6177800,16417000,18460000,16263000
0,0,2144000,0,0,0
14652000,16478000,11915000,31231000,30665000,27635000
25709000,27511000,22824000,15093000,12940000,13057000
825240,0,0,2022400,2886800,1287800
51334000,56302000,60530000,32943000,30518000,35296000
10138000,9143900,8454900,5544400,0,6745300
49523000,53001000,39458000,28469000,27247000,34664000
93397000,109650000,102610000,150100000,151010000,139690000
0,0,1264200,0,0,0
358760000,329010000,310020000,544230000,581180000,566550000
14741000,16544000,17273000,32604000,36047000,30329000
6913200,7355900,9258600,9324600,8218900,8483900
13732000,11637000,14320000,9302700,12353000,7729300
37519000,46051000,35554000,53438000,47985000,47768000
0,0,0,0,0,2205100
73576000,68444000,77182000,132540000,122300000,126460000
0,0,987820,1967100,0,1059700
0,529500,0,0,0,0
7659000,5691500,5609100,2747700,5274100,4157900
0,0,0,13856000,15860000,12624000
0,0,2362000,0,0,0
10547000,9086200,7054700,10665000,9585500,8725400
10342000,12246000,16685000,32344000,25299000,25928000
0,0,0,0,0,2203600
14075000,13155000,14009000,18136000,17812000,15904000
172940000,146050000,183380000,190180000,207990000,183380000
321680000,307160000,344220000,423360000,393110000,415840000
3837200,3810400,5152100,4250100,4943800,5107600
9351700,6821200,8524900,9055100,7360700,9003300
0,0,0,0,0,25922000
3463600,0,2814000,0,0,0
3418300,3688600,2583700,4892100,5759400,3146700
2600300,2795300,1868500,11508000,11591000,9124400
0,0,0,0,2677600,0
181370000,175590000,159140000,211530000,243570000,215140000
124110000,103730000,125140000,181550000,175250000,163170000
631100000,661780000,483090000,723550000,877660000,715350000
216160000,205260000,184190000,148890000,177860000,189440000
0,0,0,0,427210,0
7841600,5859700,8132000,9934900,9180300,9830700
522310000,585100000,519220000,691330000,674490000,691550000
125560000,100150000,98445000,64483000,61506000,59773000
14677000,14684000,16275000,11832000,17329000,19653000
91436000,69784000,85183000,80873000,70747000,69861000
4916900,7059000,3523200,1905600,2985300,1880700
12541000,14802000,15332000,20955000,23021000,18736000
0,1403300,0,2308600,0,0
77021000,62762000,75002000,129250000,120430000,105210000
19573000,21442000,22457000,26990000,18689000,21397000
87166000,65790000,72961000,62083000,60581000,55133000
26737000,23766000,24051000,22511000,25951000,18321000
0,9302800,0,0,0,0
28165000,31988000,30803000,21942000,23118000,20841000
35710000,32418000,31509000,25171000,23133000,25185000
4974300,5093700,4090200,7727200,7435000,6085600
27771000,0,0,0,0,0
10491000,11753000,10777000,10886000,11816000,8840600
9657000,9341100,19703000,0,4229900,4832000
2798800,2963700,3198700,2281300,2570000,2954000
0,10764000,7963600,0,0,8585000
4068500,0,5343800,7673300,5040400,5700000
73410000,70194000,68429000,96306000,107780000,88402000
6601400,9648400,4419000,7968400,7650900,5820700
4785400,5837900,7057800,17391000,17485000,15984000
53887000,53912000,54711000,38718000,41951000,41050000
1899900,2079700,2236200,2094400,1899700,2196000
5432600,5114400,12946000,7246400,5556200,7274100
8801000,6519300,8801900,5177300,5112000,7625100
0,0,0,3682800,0,0
487060000,513120000,525600000,102220000,120900000,112510000
7750900,8592900,7704400,3742300,3818900,4858300
0,0,0,0,0,0
0,0,0,0,0,1283700
29186000,32580000,28237000,60040000,69515000,68507000
4001900,5462000,5231500,10119000,7764100,8619600
0,0,0,0,0,2149600
3402200,3487700,4790600,14263000,14062000,11788000
5252100,4275600,4292300,3345300,3411900,0
72063000,73964000,83243000,45089000,42320000,35432000
71172000,80367000,103270000,52620000,46524000,36833000
7625300,7766400,7654000,7121100,10106000,8724100
0,0,0,0,0,6316300
4592100,4476500,3538300,12427000,15100000,10132000
43899000,59574000,57810000,75753000,75443000,75486000
46780000,61434000,69649000,78821000,81417000,70458000
14454000,10240000,9045000,4226900,2960200,2173600
16316000,16700000,22410000,27745000,21193000,23873000
38180000,40732000,36106000,39804000,31198000,34859000
0,0,1058800,0,0,0
0,0,0,142740,0,0
16381000,15548000,13091000,13058000,14648000,14139000
0,0,0,680730,0,0
56037000,67979000,57258000,114300000,138460000,128910000
10986000,7711400,8867900,10329000,9802100,10612000
71110000,78934000,96646000,90202000,79941000,117000000
11950000,12727000,10905000,12247000,13315000,14790000
8786500,6945900,10439000,10490000,12079000,9685400
3109800,0,0,5658100,5818500,0
176030000,230400000,213780000,458690000,419330000,495210000
39404000,21612000,26605000,17255000,13799000,14935000
0,0,0,7632600,7021100,5544800
8558300,4510300,0,5812700,6035600,0
123400000,98012000,103890000,128990000,156420000,134940000
0,0,0,826690,1180200,0
30796000,0,0,49819000,39696000,32355000
0,0,0,0,13978000,0
4755500,3085200,3712400,0,0,2531100
164920000,165270000,185270000,160440000,153770000,171010000
3582600,0,1265000,3204200,3412000,7043500
2195600,2697600,2844000,4597000,4144100,5497000
14426000,18445000,13654000,21967000,21055000,17085000
1608300,0,0,0,0,0
19951000,20724000,23833000,20257000,19206000,18834000
0,0,0,0,1987500,4823600
103770000,107320000,98902000,139640000,141260000,131440000
47349000,43530000,44293000,28775000,37005000,30718000
6265300,7405300,0,9412500,9840500,6414200
11201000,11321000,15127000,7504300,5859800,10650000
56620000,42035000,60342000,75920000,84862000,75717000
1857600,0,1814100,0,0,0
0,2338400,0,4720600,4437900,0
77528000,102360000,67515000,53265000,48200000,45468000
4036000,3891900,5018300,7185800,6334700,6321200
0,4341500,4798900,8906200,5870200,14052000
7125300,0,6585100,0,0,5876700
3450400,3239500,5173900,12277000,9748400,12398000
90466000,76705000,79054000,59986000,55855000,58150000
35059000,38342000,31459000,45250000,45768000,27827000
5264300,3147900,4746800,9602300,7773300,9578500
97416000,98032000,92769000,55075000,61122000,74750000
43320000,28940000,40426000,68316000,57143000,82555000
0,0,1644100,0,0,0
40551000,53612000,50515000,84538000,84905000,80029000
26516000,34148000,24108000,14068000,13680000,11687000
0,0,2361300,0,0,0
15203000,12639000,11555000,8879100,9222900,4967600
0,0,2554100,3310900,3477400,3291000
7716300,15936000,13591000,17396000,17530000,14531000
1275000,0,0,0,0,0
53646000,43502000,56530000,57444000,61289000,63799000
27738000,25463000,22725000,14366000,14620000,13811000
4601800,0,5179700,0,0,0
7012600,7156900,7439700,7305700,6981300,7136700
7066100,8980100,12267000,10723000,7575300,10018000
208980000,251700000,275240000,178520000,139400000,214820000
19975000,20783000,19044000,22590000,24890000,28146000
0,0,0,0,0,935540
34049000,39380000,42363000,53564000,39807000,51598000
0,0,0,0,0,4827300
66341000,50058000,67651000,43800000,38654000,45270000
35769000,39318000,41418000,30661000,37546000,31384000
9758800,9310000,4601500,7721500,7194700,9236000
328440000,271000000,282970000,365720000,414180000,391320000
425510000,401970000,385270000,525650000,518630000,526080000
2408300,0,0,0,0,0
20745000,17761000,18249000,16603000,18649000,19529000
38165000,40898000,38356000,45776000,44864000,50305000
1389900,2656200,1917600,0,1701000,1762700
0,0,0,0,0,827840
2139900,2866900,1995800,0,1309600,0
3853700,0,0,0,0,0
3408700,1956900,2875700,2103800,2039700,2007200
0,0,0,0,2289200,0
14533000,11795000,14208000,31776000,27658000,40814000
90994000,67827000,70905000,93331000,77694000,98743000
0,0,0,2529100,0,0
27134000,26955000,39857000,28160000,31971000,47735000
24673000,34326000,28825000,72923000,73564000,75384000
0,3931000,0,0,0,0
33364000,39943000,24542000,46509000,46762000,45095000
9486000,9399800,11546000,39779000,41935000,36351000
32261000,36085000,21705000,23238000,29528000,20859000
1663100,0,0,0,1613700,0
10714000,8787100,6800200,8359500,8010900,5318100
1343000,1055100,0,0,0,825550
899630000,880370000,766180000,364120000,392320000,336350000
11389000,8178200,11640000,8718300,7902700,8989000
23731000,34441000,24673000,49473000,52505000,52826000
0,0,0,0,0,1945000
1215200,0,0,0,1218100,0
18404000,16477000,16052000,22869000,22248000,19110000
0,0,0,2867800,2121000,3107500
24448000,25421000,27890000,16620000,14974000,20486000
5624400,4709600,4216800,8125900,8888900,8873000
2813400,2680800,2251000,6224200,5942300,6048000
4535800,0,4312300,2444100,3645800,3014100
12884000,15209000,14078000,17410000,18197000,17591000
1726700,2661300,0,0,0,1266400
0,3131700,0,6010100,8167100,4745400
12784000,13754000,10423000,14478000,14505000,12352000
16896000,17661000,16324000,21735000,24107000,20305000
30018000,30950000,30949000,17171000,18312000,15486000
0,0,0,0,0,893020
30772000,33065000,23720000,46903000,55930000,44361000
8626700,10476000,9563100,9155900,8924500,10211000
115190000,103380000,111080000,92714000,82442000,83644000
7411600,9291800,7293200,6404800,0,0
3011200,2712400,3087100,3221400,3963300,3951800
3424500,3488200,3424100,4636700,3589800,3195600
2128200000,2307100000,2413000000,1671700000,1783500000,1654600000
10906000,7759800,5039300,13732000,15758000,10994000
54228000,65556000,71598000,53820000,45982000,47460000
16018000,18105000,11399000,12297000,16412000,12298000
16635000,20125000,13813000,37415000,37954000,36425000
97173000,84063000,91661000,114940000,103880000,90631000
8455900,7776200,8857300,8698800,6717700,7612200
0,213250000,0,174750000,258620000,14960000
25264000,14317000,24830000,36381000,41097000,32245000
10947000,10660000,10519000,16749000,19385000,18486000
100250000,100640000,113270000,101470000,88382000,102510000
69260000,67384000,75045000,79180000,73159000,63608000
18636000,17309000,12734000,37212000,40806000,39351000
0,5185800,0,0,0,0
8666300,10656000,0,8682100,8399100,5856300
0,0,0,0,0,969150
90645000,88098000,77835000,96908000,90327000,79133000
4655800,5381400,3755000,6137700,7374600,5564900
8907300,0,0,0,0,0
1767100,2599200,1324800,0,1829800,2119300
28282000,26196000,30744000,37713000,43541000,34722000
2213800,2746900,2861600,4256800,5385600,5380400
9033000,10622000,9260000,23497000,19835000,19596000
0,4100400,2643400,0,0,2213500
251330000,280310000,265940000,515040000,543600000,456310000
0,364360,0,0,0,0
0,192760,0,0,0,0
0,0,0,1808000,0,0
0,0,0,3688200,0,0
13472000,12234000,15945000,24438000,32133000,26900000
0,0,0,0,0,717440
6723400,7795900,8694000,6393700,8417700,5547800
67760000,70798000,81892000,53964000,53167000,58535000
0,4621500,2048400,4667600,7104200,4059700
40004000,38211000,29692000,67991000,82738000,68143000
6019200,9100500,6944400,4513100,7187500,0
71579000,73377000,66361000,42397000,46184000,41907000
13774000,9358900,16257000,18809000,18168000,22805000
42771000,65982000,53628000,46486000,55455000,49453000
75418000,89155000,86141000,86642000,95328000,96200000
0,2552400,1673200,3139700,0,2661900
5095000,4276800,3781100,6818500,5369500,5867000
31117000,19429000,27990000,18242000,16184000,15054000
9454800,8001800,10759000,17273000,16368000,25527000
6988400,12097000,11121000,16388000,17908000,18563000
44918000,46374000,44959000,50659000,53490000,49930000
58246000,70393000,73618000,114050000,144320000,122030000
2892800,0,2419500,2462800,2438400,0
3637300,0,0,0,0,0
0,0,14161000,0,0,0
6272000,4745200,3363000,4246800,6300100,4008800
8498800,12550000,11059000,11777000,16666000,7693000
